CODE;NAME;PLATFORM;YEAR;GENRE;PUBLISHER
7707;Warriors Orochi;X360;2007;Action;Tecmo Koei
7709;The Thing;XB;2002;Adventure;Vivendi Games
7716;Baldur's Gate: Dark Alliance;XB;2002;Role-Playing;Virgin Interactive
7719;UFC: Tapout;XB;2002;Fighting;Crave Entertainment
7724;Predator: Concrete Jungle;PS2;2005;Action;Vivendi Games
7727;Big Mutha Truckers 2;PS2;2005;Racing;Xplosiv
7731;Zombie Army Trilogy;PS4;2015;Shooter;Rebellion Developments
7732;NHL FaceOff 2001;PS2;2001;Sports;Sony Computer Entertainment
7733;Mana Khemia 2: Fall of Alchemy;PS2;2008;Role-Playing;Gust
7734;The Great Escape;PS2;2003;Action;SCi
7737;DiRT Showdown;PS3;2012;Racing;Codemasters
7740;The Rise of the Argonauts;PS3;2008;Role-Playing;Codemasters
7741;Big Mutha Truckers;XB;2002;Racing;Empire Interactive
7742;ESA Foundation Compilation;PS2;2005;Misc;Sony Computer Entertainment
7744;The King of Fighters XI;PS2;2006;Fighting;Ignition Entertainment
7748;Silent Hill HD Collection;X360;2012;Action;Konami Digital Entertainment
7749;Bound By Flame;PS4;2014;Role-Playing;Focus Home Interactive
7750;Conflict: Denied Ops;X360;2008;Shooter;Eidos Interactive
7751;Saw II: Flesh & Blood;PS3;2010;Action;Konami Digital Entertainment
7752;Ice Age: Dawn of the Dinosaurs;PS3;2009;Action;Activision
7753;Sniper Elite;PS2;2005;Shooter;Ubisoft
7757;Dynasty Warriors: Gundam 2;X360;2008;Action;Namco Bandai Games
7766;Enchanted Arms;X360;2006;Role-Playing;Ubisoft
7773;Quantum Theory;PS3;2010;Shooter;Tecmo Koei
7774;Manhunt;XB;2004;Action;Take-Two Interactive
7775;NCAA Final Four 2003;PS2;2002;Sports;Sony Computer Entertainment
7776;Air Conflicts: Secret Wars;PS3;2011;Simulation;bitComposer Games
7787;Risen;X360;2009;Role-Playing;Deep Silver
7790;Final Fantasy XI;X360;2006;Role-Playing;Square Enix
7791;Breath of Fire: Dragon Quarter;PS2;2002;Role-Playing;Capcom
7794;Shrek: Forever After;PS3;2010;Platform;Activision
7795;Rock Band Country Track Pack;PS3;2009;Misc;MTV Games
7796;Super Robot Taisen: Scramble Commander;PS2;2003;Strategy;Banpresto
7801;DanceMasters;X360;2010;Misc;Konami Digital Entertainment
7802;50 Cent: Blood on the Sand;PS3;2009;Shooter;THQ
7806;Conflict: Denied Ops;PS3;2008;Shooter;Eidos Interactive
7807;FaceBreaker;X360;2008;Fighting;Electronic Arts
7808;Major League Baseball 2K12;PS3;2012;Sports;Take-Two Interactive
7811;IHRA Professional Drag Racing 2005;PS2;2004;Racing;Bethesda Softworks
7812;Mace Griffin: Bounty Hunter;PS2;2003;Shooter;Electronic Arts
7813;Legacy of Kain: Defiance;XB;2003;Action;Eidos Interactive
7816;Majin and the Forsaken Kingdom;X360;2010;Adventure;Namco Bandai Games
7817;Trivial Pursuit unhinged;PS2;2004;Misc;Atari
7820;Aliens versus Predator: Extinction;PS2;2003;Strategy;Electronic Arts
7821;Plants vs. Zombies;PS3;2011;Strategy;PopCap Games
7822;NBA Live 14;XOne;2013;Sports;Electronic Arts
7823;Silent Scope 2: Dark Silhouette;PS2;2001;Shooter;Konami Digital Entertainment
7827;NHL Hitz Pro;PS2;2003;Sports;Midway Games
7831;Kamen Rider: Battride War;PS3;2013;Action;Namco Bandai Games
7832;Binary Domain;X360;2012;Action;Sega
7834;Farming Simulator 2015;XOne;2015;Simulation;Koch Media
7835;Armored Core: For Answer;PS3;2008;Simulation;Ubisoft
7840;SingStar Pop Vol.2;PS2;2008;Misc;Sony Computer Entertainment
7841;SNK Arcade Classics Vol. 1;PS2;2008;Misc;Ignition Entertainment
7843;SpongeBob's Surf & Skate Roadtrip;X360;2011;Action;THQ
7844;Frequency;PS2;2001;Misc;Sony Computer Entertainment
7846;Cars: Race-O-Rama;PS3;2009;Racing;THQ
7849;2002 FIFA World Cup;XB;2002;Sports;Electronic Arts
7852;Jampack: Summer 2003 (RP-T);PS2;2003;Misc;Sony Computer Entertainment
7856;Sudeki;XB;2004;Role-Playing;Microsoft Game Studios
7857;Rango: The Video Game;PS3;2011;Action;Electronic Arts
7875;Fighter Within;XOne;2013;Fighting;Ubisoft
7876;Barbie Horse Adventures: Riding Camp;PS2;2008;Sports;Activision
7880;Shadows of the Damned;X360;2011;Action;Electronic Arts
7883;Warriors: Legends of Troy;PS3;2011;Action;Tecmo Koei
7885;ESPN International Track & Field;PS2;2000;Sports;Konami Digital Entertainment
7887;Conflict: Global Terror;PS2;2005;Shooter;Eidos Interactive
7890;Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion;PS2;2006;Misc;D3Publisher
7891;Brunswick Pro Bowling;PS3;2010;Sports;505 Games
7892;Shaun White Skateboarding;PS3;2010;Sports;Ubisoft
7894;The Heavy Rain and Beyond: Two Souls Collection;PS4;2016;Action;Sony Computer Entertainment
7895;Cabela's Survival: Shadows of Katmai;PS3;2011;Sports;Activision
7897;Boogie;PS2;2007;Misc;Electronic Arts
7898;Gungrave;PS2;2002;Shooter;Activision
7899;Phantasy Star Universe;PS2;2006;Role-Playing;Sega
7900;Transworld Surf;PS2;2002;Sports;Atari
7902;Tenchu: Fatal Shadows;PS2;2004;Action;Sega
7914;Harry Potter and the Prisoner of Azkaban;XB;2004;Action;Electronic Arts
7918;Dynasty Warriors Gundam;X360;2007;Action;Namco Bandai Games
7920;Monsters vs. Aliens;PS2;2009;Action;Activision
7921;CSI: Fatal Conspiracy;PS3;2010;Adventure;Ubisoft
7925;Zumba Fitness Rush;X360;2012;Sports;505 Games
7926;Pro Yaky? Spirits 4;PS2;2007;Sports;Konami Digital Entertainment
7930;Rise of the Kasai;PS2;2005;Action;Sony Computer Entertainment
7934;Nobunaga no Yabou: Souzou;PS3;2013;Strategy;Tecmo Koei
7939;Bolt;PS3;2008;Adventure;Disney Interactive Studios
7940;Singstar: Ultimate Party;PS4;2014;Misc;Sony Computer Entertainment Europe
7946;Earth Defense Force: Insect Armageddon;X360;2011;Shooter;D3Publisher
7952;Pro Yaky? Spirits 2012;PS3;2012;Sports;Konami Digital Entertainment
7956;Grand Slam Tennis 2;X360;2012;Sports;Electronic Arts
7961;NCAA Final Four 2001;PS2;2000;Sports;Sony Computer Entertainment
7963;Robin Hood: Defender of the Crown;PS2;2003;Strategy;Capcom
7965;R-Type Final;PS2;2003;Shooter;Metro 3D
7968;Sega GT 2002;XB;2002;Racing;Sega
7969;Ty the Tasmanian Tiger 3: Night of the Quinkan;PS2;2005;Action;Activision
7972;Samurai Warriors 2: Empires;PS2;2006;Action;Tecmo Koei
7973;Blood Omen 2;XB;2002;Action;Eidos Interactive
7974;Jurassic: The Hunted;PS3;2009;Shooter;Activision
7975;J-League Pro Soccer Club o Tsukurou! 5;PS2;2007;Sports;Sega
7976;Harry Potter: Quidditch World Cup;XB;2003;Sports;Electronic Arts
7977;Dance Central: Spotlight;XOne;2014;Misc;Microsoft Game Studios
7983;La Pucelle: Tactics;PS2;2002;Role-Playing;Tecmo Koei
7985;SBK X: Superbike World Championship;X360;2010;Racing;Black Bean Games
7987;Tiger Woods PGA Tour 07;XB;2006;Sports;Electronic Arts
7988;Call of Juarez;X360;2007;Shooter;Ubisoft
7989;Star Wars: The Clone Wars & Tetris Worlds;XB;2002;Misc;Microsoft Game Studios
7991;EverQuest Online Adventures: Frontiers;PS2;2003;Role-Playing;Sony Online Entertainment
7992;Cabela's Survival: Shadows of Katmai;X360;2011;Sports;Activision
7993;NBA Ballers: Chosen One;X360;2008;Sports;Midway Games
7997;EyePet & Friends;PS3;2011;Simulation;Sony Computer Entertainment
7999;Major League Baseball 2K10;PS3;2010;Sports;Take-Two Interactive
8000;Fight Club;PS2;2004;Fighting;Vivendi Games
8002;Syndicate;X360;2012;Shooter;Electronic Arts
8004;Pure Futbol;X360;2010;Sports;Ubisoft
8005;Harvest Moon: A Wonderful Life Special Edition;PS2;2004;Simulation;505 Games
8009;.hack//Quarantine Part 4: The Final Chapter;PS2;2003;Role-Playing;Atari
8010;Close Combat: First to Fight;XB;2005;Shooter;Take-Two Interactive
8011;MotoGP 14;PS4;2014;Racing;Milestone S.r.l.
8012;Indiana Jones and the Emperor's Tomb;XB;2003;Action;LucasArts
8014;Buffy the Vampire Slayer: Chaos Bleeds;PS2;2003;Action;Vivendi Games
8016;Rock Band Track Pack Volume 2;X360;2008;Misc;MTV Games
8020;Ty the Tasmanian Tiger;XB;2002;Platform;Electronic Arts
8022;Driving Emotion Type-S;PS2;2000;Racing;Electronic Arts
8023;Siren;PS2;2003;Adventure;Sony Computer Entertainment
8025;NARC;XB;2005;Shooter;Midway Games
8027;Dynasty Warriors 8: Empires;PS4;2014;Action;Tecmo Koei
8031;Ar tonelico 2: Melody of Metafalica;PS2;2007;Role-Playing;Nippon Ichi Software
8033;Lips: Party Classics;X360;2010;Misc;Microsoft Game Studios
8040;Amplitude;PS2;2003;Misc;Sony Computer Entertainment
8043;Shape Up;XOne;2014;Misc;Ubisoft
8044;Gauntlet: Seven Sorrows;XB;2005;Role-Playing;Midway Games
8045;AirForce Delta Storm;XB;2001;Shooter;Konami Digital Entertainment
8047;Monopoly Party;XB;2002;Misc;Infogrames
8049;How to Train Your Dragon;PS3;2010;Action;Activision
8050;Remember Me;X360;2013;Action;Capcom
8054;Vietcong: Purple Haze;PS2;2004;Shooter;Gathering of Developers
8055;Hitman: HD Trilogy;X360;2013;Action;Square Enix
8057;Summer Athletics: The Ultimate Challenge;PS2;2008;Sports;DTP Entertainment
8062;X-Men Origins: Wolverine;PS2;2009;Action;Activision
8070;The Chronicles of Narnia: Prince Caspian;X360;2008;Action;Disney Interactive Studios
8073;Trinity Universe;PS3;2009;Role-Playing;Nippon Ichi Software
8082;Test Drive Off-Road Wide Open;XB;2001;Racing;Infogrames
8083;Guilty Gear Xrd: Sign;PS3;2014;Fighting;Arc System Works
8084;Pro Yaky? Spirits 2011;PS3;2011;Sports;Konami Digital Entertainment
8085;Ben 10 Ultimate Alien: Cosmic Destruction;X360;2010;Platform;D3Publisher
8089;Odin Sphere: Leifthrasir;PS4;2016;Role-Playing;Nippon Ichi Software
8090;Bad Boys: Miami Takedown;XB;2004;Shooter;Empire Interactive
8093;Mega Man X: Command Mission;PS2;2004;Role-Playing;Capcom
8094;Tokyo Xtreme Racer DRIFT;PS2;2003;Racing;Genki
8098;Cabela's Big Game Hunter 2005 Adventures;XB;2004;Sports;Activision
8105;A.C.E.: Another Century's Episode 2;PS2;2006;Simulation;Banpresto
8107;Shadow The Hedgehog;XB;2005;Platform;Sega
8108;Ridge Racer Unbounded;PS3;2012;Racing;Namco Bandai Games
8112;Full Auto 2: Battlelines;PS3;2006;Racing;Sega
8114;The Adventures of Cookie & Cream;PS2;2000;Puzzle;Empire Interactive
8115;Van Helsing;XB;2007;Action;Activision
8117;Splatterhouse;X360;2010;Action;Namco Bandai Games
8118;MindJack;PS3;2011;Shooter;Square Enix
8122;World of Outlaws: Sprint Cars;X360;2010;Racing;THQ
8123;Marvel Super Hero Squad: Comic Combat;X360;2011;Action;THQ
8124;SingStar Motown;PS3;2009;Misc;Sony Computer Entertainment
8134;American Chopper 2: Full Throttle;PS2;2005;Racing;Zoo Digital Publishing
8135;Dynasty Warriors: Gundam 3;X360;2010;Action;Tecmo Koei
8137;Silent Hill 4: The Room;XB;2004;Action;Konami Digital Entertainment
8138;Heavy Fire: Afghanistan;PS3;2011;Shooter;Unknown
8139;Commandos 2: Men of Courage;PS2;2002;Strategy;Eidos Interactive
8145;Godzilla (2015);PS4;2014;Action;Namco Bandai Games
8146;Race Pro;X360;2009;Racing;Atari
8149;Fireblade;PS2;2002;Action;Midway Games
8154;Cabela's Dangerous Hunts 2009;PS2;2008;Sports;Activision Value
8155;Velvet Assassin;X360;2009;Shooter;DTP Entertainment
8157;Mobile Suit Gundam Seed Destiny: Generation of C.E.;PS2;2005;Action;Namco Bandai Games
8158;EyeToy: Groove;PS2;2003;Misc;Sony Computer Entertainment
8162;Armored Core: Last Raven;PS2;2005;Simulation;505 Games
8163;Tomb Raider: Underworld;PS2;2009;Action;Eidos Interactive
8165;College Hoops 2K7;PS3;2007;Sports;Take-Two Interactive
8166;K-1 World Grand Prix;PS2;2002;Sports;Konami Digital Entertainment
8171;Juiced;XB;2005;Racing;THQ
8176;Biohazard: Revival Selection;PS3;2011;Action;Capcom
8177;Sonic Riders: Zero Gravity;PS2;2008;Racing;Sega
8179;UFC: Sudden Impact;PS2;2004;Fighting;Global Star
8181;NBA Hoopz;PS2;2001;Sports;Midway Games
8182;Captain America: Super Soldier;X360;2011;Action;Sega
8191;College Hoops 2K8;X360;2007;Sports;Take-Two Interactive
8192;FIFA 17;X360;2016;Sports;Electronic Arts
8195;Madden NFL 09;XB;2008;Sports;Electronic Arts
8197;Summon Night 4;PS2;2006;Role-Playing;Banpresto
8198;Pro Yaky? Spirits 5;PS2;2008;Sports;Konami Digital Entertainment
8199;NHL 2004;XB;2003;Sports;Electronic Arts
8200;Namco Museum: 50th Anniversary;XB;2005;Misc;Namco Bandai Games
8201;You Don't Know Jack;PS3;2011;Misc;THQ
8202;Marvel Super Hero Squad: The Infinity Gauntlet;PS3;2010;Action;THQ
16062;Alfa Romeo Racing Italiano;PS2;2005;Racing;Black Bean Games
16063;Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system);PS2;2002;Misc;Media Entertainment
16065;Turbo: Super Stunt Squad;X360;2013;Sports;D3Publisher
16066;Super Robot Taisen XO;X360;2006;Strategy;Banpresto
16069;Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III;PS2;2010;Misc;Hackberry
16072;SeaWorld Adventure Parks: Shamu's Deep Sea Adventure;XB;2005;Adventure;Activision
16082;Egg Mania: Eggstreme Madness;XB;2002;Puzzle;Kemco
16084;Pro Angler Moves;PS3;2012;Sports;Interworks Unlimited, Inc.
16087;The Legend of Heroes: Trails in the Sky Third Chapter;PS3;2013;Role-Playing;Falcom Corporation
16091;Hiiro no Kakera: Shin Tamayori Hime Denshou;PS2;2009;Adventure;Idea Factory
16094;Grooverider: Slot Car Thunder;XB;2003;Racing;Encore
16095;Superstars V8 Racing;X360;2009;Racing;Black Bean Games
16098;Resident Evil 5 HD;PS4;2016;Action;Capcom
16101;Ben 10 Omniverse 2;X360;2013;Action;Namco Bandai Games
16103;Konami Classics Vol. 2;X360;2009;Misc;Konami Digital Entertainment
16104;Aeon Flux;XB;2005;Action;THQ
16109;Higurashi no Naku Koro ni Iki;PS3;2015;Action;Kaga Create
16111;Nodame Cantabile;PS2;2007;Misc;Banpresto
16113;DoDonPachi Saidaioujou;X360;2013;Shooter;Cave
16114;Last Escort: Club Katze;PS2;2010;Adventure;D3Publisher
16116;Winning Post 7 Maximum 2008;PS3;2008;Sports;Tecmo Koei
16117;Psycho-Pass;XOne;2014;Adventure;5pb
16127;Young Justice: Legacy;X360;2013;Action;Namco Bandai Games
16130;Madden NFL 13;PS3;2012;Sports;Electronic Arts
16135;Festa!! Hyper Girls Party;PS2;2006;Adventure;KID
16139;Dragon's Dogma Online: Season 2;PS4;2016;Action;Capcom
16141;WTA Tour Tennis;XB;2002;Sports;Konami Digital Entertainment
16144;Furious Karting;XB;2003;Racing;Atari
16145;WSC REAL 09: World Snooker Championship;PS3;2009;Sports;Deep Silver
16155;Izumo 2;PS2;2006;Adventure;GN Software
16156;Entaku no Seito: Students of Round;X360;2011;Role-Playing;ChunSoft
16157;Bratz: Forever Diamondz;PS2;2006;Adventure;THQ
16160;King of Fighters 2002: Unlimited Match Tougeki Ver.;PS2;2010;Fighting;SNK Playmore
16162;Malice;XB;2004;Platform;Evolved Games
16171;Wallace & Gromit: Curse of the Were-Rabbit;XB;2005;Adventure;Konami Digital Entertainment
16178;Republique;PS4;2016;Action;Nippon Ichi Software
16181;Putty Squad;PS3;2013;Platform;System 3
16182;Sega Golf Club: Miyazato San Kyoudai Naizou;PS3;2006;Sports;Sega
16183;Rozen Maiden: Gebetgarten;PS2;2007;Fighting;Taito
16184;Resistance Dual Pack;PS3;2011;Shooter;Sony Computer Entertainment
16187;Fatal Fury: Battle Archives Volume 2 (JP sales);PS2;2007;Fighting;SNK Playmore
16191;Toro to Morimori;PS3;2009;Misc;Sony Computer Entertainment
16195;Metal Slug Anthology;PS2;2007;Shooter;Ignition Entertainment
16200;Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono;PS2;2007;Strategy;D3Publisher
16204;Adventure Time: The Secret of the Nameless;X360;2014;Adventure;Little Orbit
16208;Caladrius;X360;2013;Shooter;Moss
16214;Tomoyo After: It's a Wonderful Life CS Edition;PS2;2007;Adventure;Prototype
16216;Aa Megami-samaa;PS2;2007;Adventure;Marvelous Interactive
16218;Tsukigime Ranko's Longest Day;PS3;2014;Action;Namco Bandai Games
16223;Dynasty Warriors: Eiketsuden;PS4;2016;Action;Tecmo Koei
16225;Carmageddon: Max Damage;XOne;2016;Action;Stainless Games
16228;Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX;PS2;2007;Adventure;Datam Polystar
16235;Zero no Tsukaima: Maigo no Period to Ikusen no Symphony;PS2;2008;Adventure;Marvelous Interactive
16237;Broken Sword 5: The Serpent's Curse;XOne;2015;Adventure;Revolution Software
16239;Batman: A Telltale Game Series;PS3;2016;Adventure;Telltale Games
16246;Mahjong Taikai IV;PS3;2006;Misc;Tecmo Koei
16253;Strider (2014);PS3;2014;Platform;Capcom
16258;No Fate! Only the Power of Will;X360;2010;Adventure;Alchemist
16260;Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita;PS3;2009;Role-Playing;Nippon Ichi Software
16263;Paragon;PS4;2016;Action;Epic Games
16264;Naxat Soft Reachmania Vol. 1: CR Galaxy Angel;PS2;2008;Misc;Naxat Soft
16266;Mamoru-kun wa Norowarete Shimatta!;X360;2009;Shooter;G.Rev
16278;Jan Sangoku Musou;PS2;2006;Misc;Tecmo Koei
16279;Assetto Corsa;XOne;2016;Racing;505 Games
16280;Kono Aozora ni Yakusoku o: Melody of the Sun and Sea;PS2;2007;Adventure;Alchemist
16282;Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis;PS2;2009;Misc;Tecmo Koei
16283;Fatal Fury: Battle Archives Volume 1 (JP sales);PS2;2006;Fighting;Ignition Entertainment
16288;Root Double: Before Crime After Days;X360;2012;Action;Yeti
16291;ef - a fairy tale of the two.;PS2;2010;Adventure;Comfort
16300;Rakushou! Pachi-Slot Sengen 4;PS2;2006;Misc;Tecmo Koei
16301;Nitroplus Blasterz: Heroines Infinite Duel;PS3;2015;Fighting;Nitroplus
16328;RalliSport Challenge(JP sales);XB;2002;Racing;Microsoft Game Studios
16333;Ultraman Fighting Evolution 3;PS2;2004;Fighting;Banpresto
16337;Greg Hastings' Tournament Paintball Max'd;PS2;2006;Shooter;Activision
16344;H2O+: Footprints in the Sand;PS2;2008;Adventure;Kadokawa Shoten
16346;Sekirei: Mirai Kara no Okurimono;PS2;2009;Adventure;Alchemist
16348;Ultimate Board Game Collection;PS2;2006;Misc;Xplosiv
16349;Dinotopia: The Sunstone Odyssey;XB;2003;Action;TDK Mediactive
16350;Idol Janshi Suchie-Pai IV;PS2;2007;Misc;Jaleco
16356;G1 Jockey 4 2008;PS3;2008;Sports;Tecmo Koei
16362;NHL 2K7;XB;2006;Sports;Take-Two Interactive
16365;Powerdrome;XB;2004;Racing;Evolved Games
16371;Wand of Fortune;PS2;2009;Adventure;Idea Factory
16375;Crouching Tiger, Hidden Dragon;XB;2003;Action;Ubisoft
16377;Cross Edge Dash;X360;2009;Role-Playing;Compile Heart
16379;Super Bubble Pop;XB;2002;Puzzle;Jaleco
16388;John Daly's ProStroke Golf;X360;2010;Sports;O-Games
16392;WSC REAL 09: World Snooker Championship;X360;2009;Sports;Deep Silver
16393;World Snooker Championship 2007;X360;2007;Sports;Sega
16394;Handball 16;X360;2015;Sports;Bigben Interactive
16395;Wand of Fortune: Mirai e no Prologue;PS2;2010;Adventure;Idea Factory
16398;LMA Manager 2007;X360;2006;Sports;Codemasters
16407;Vitamin X;PS2;2007;Adventure;D3Publisher
16413;Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!;PS3;2014;Fighting;Namco Bandai Games
16415;Time Leap;X360;2009;Adventure;Prototype
16416;The Godfather (JP sales);X360;2006;Action;Electronic Arts
16418;World Heroes Anthology;PS2;2007;Fighting;Ignition Entertainment
16422;Routes PE;PS2;2007;Adventure;Aqua Plus
16425;Railfan;PS3;2006;Simulation;Ongakukan
16429;ESPN NBA 2Night 2002;XB;2002;Sports;Konami Digital Entertainment
16432;Goat Simulator;XOne;2016;Simulation;Koch Media
16442;Shin Sangoku Musou 4 Special;X360;2005;Action;Tecmo Koei
16443;Bullet Soul: Tama Tamashii;X360;2011;Shooter;5pb
16444;G1 Jockey 4 2007;PS2;2007;Sports;Tecmo Koei
16449;Junjou Romanchika: Koi no Doki Doki Daisakusen;PS2;2008;Adventure;Marvelous Interactive
16451;Assassin's Creed Chronicles;XOne;2016;Action;Ubisoft
16453;Hyperdimension Neptunia mk2;PS3;2011;Action;Nippon Ichi Software
16454;Shin Koihime Musou: Otome Taisen * Sangokushi Engi;PS3;2014;Adventure;Views
16455;Rugby League Live 3;XOne;2015;Action;Tru Blu Entertainment
16457;Heart no Kuni no Alice;PS2;2008;Adventure;Prototype
16458;Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou;PS2;2007;Fighting;Capcom
16469;Magicians Academy;PS2;2007;Role-Playing;Enterbrain
16472;Lucian Bee's: Resurrection Supernova;PS2;2009;Adventure;5pb
16474;MotoGP 15;X360;2015;Racing;Milestone S.r.l.
16479;DoDonPachi Daifukkatsu: Black Label;X360;2011;Shooter;Cave
16483;Muv-Luv Alternative;PS3;2012;Simulation;5pb
16485;Dragon Ball Z for Kinect;X360;2012;Fighting;Namco Bandai Games
16492;Micro Machines V4;PS2;2006;Racing;Codemasters
16495;Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four;PS2;2008;Misc;Paon
16505;Naraku no Shiro;PS2;2008;Adventure;Nippon Ichi Software
16507;Mystereet;PS2;2006;Adventure;Yeti
16508;Rabbids Invasion: The Interactive TV Show;XOne;2014;Misc;Ubisoft
16513;Palais de Reine;PS2;2007;Strategy;Interchannel-Holon
16524;Akatsuki no Goei Trinity;PS3;2012;Adventure;5pb
16527;Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku;PS2;2008;Adventure;Russel
16533;Sébastien Loeb Rally Evo;XOne;2016;Racing;Milestone S.r.l
16534;Hitman (2016);XOne;2016;Action;Square Enix
16536;Metal Gear Solid HD Edition;X360;2011;Action;Konami Digital Entertainment
16544;Battle Fantasia;PS3;2008;Fighting;505 Games
16553;God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7;PS4;2016;Action;Namco Bandai Games
16554;Sweet Honey Coming;PS2;2009;Adventure;Kadokawa Shoten
16562;Sugar + Spice! Anoko no Suteki na Nanimokamo;PS2;2008;Adventure;Alchemist
16564;Kanokon: Esuii;PS2;2008;Adventure;5pb
16565;Mighty No. 9;XOne;2016;Platform;Deep Silver
16572;Resident Evil 4 HD;XOne;2016;Shooter;Capcom
16573;Farming 2017 - The Simulation;PS4;2016;Simulation;UIG Entertainment
